country,trait,direct_correlation,indirect_correlation,same_correlation
Nigeria,towering,-1.7757065090298116,-0.22333755361013863,True
Nigeria,progressive,-0.1547137991361263,0.24570070129962088,False
Nigeria,capable,0.01462347734140865,0.1804326729560828,True
Nigeria,realistic,0.21900200180082613,0.2629437503849951,True
Nigeria,desperate,-0.7995687384802099,0.10251162670198159,False
Nigeria,unreliable,0.018297499666714633,0.2269759911711063,True
Nigeria,vague,-0.2197686362905546,-0.2227070476252031,True
Nigeria,peaceful,-0.5835871924569671,0.1907822896310442,False
Nigeria,stable,-0.4005475383357457,0.2449146517178128,False
Nigeria,patriotic,0.5297171381692759,0.24228325896163688,True
Nigeria,neat,-0.5144166190948576,-0.0723462050702373,True
Nigeria,aggressive,-0.9602632602258203,0.1610752527210686,False
Nigeria,cute,0.8341352984249951,-0.33545065273994396,False
Nigeria,accessible,-0.3124648369111751,0.1723604442043888,False
Nigeria,coarse,-0.6697879866940769,0.161032482382564,False
Nigeria,sarcastic,-0.7948092154696534,-0.2058465928216504,True
Nigeria,scholarly,-0.6606508696212364,0.2779286197409017,False
Nigeria,arbitrary,-0.17083046672306063,0.2982975480121013,False
Nigeria,dominating,-0.9101124519461594,0.10956654275437612,False
Nigeria,frightening,-1.837526457409787,0.2212927186083793,False
Nigeria,ruined,-1.2358544346524096,0.26620228090514353,False
Nigeria,constant,-0.9949358242907362,0.10221111535724937,False
Nigeria,active,-0.6112117869724494,0.2271047032456263,False
Nigeria,weak,-0.8653947077949516,0.21321684551148698,False
Nigeria,sweet,-0.17438794685986864,-0.21211850999912585,True
Nigeria,tiny,-0.9320113402957138,-0.24973913644801532,True
Nigeria,difficult,-0.20544083442640051,0.22902835107098085,False
Nigeria,retiring,-0.5154137095193106,0.15287493892239193,False
Nigeria,angry,-1.496332321091915,0.11926142586452933,False
Nigeria,private,-0.8087082306424541,-0.012269343425523974,True
Nigeria,dry,-0.6522514848821666,-0.19613365073232622,True
Nigeria,objective,-0.14405329177197398,0.285653460448203,False
Nigeria,crazy,-0.9869104352068626,-0.18940391995655442,True
Nigeria,erratic,-0.313260924343536,0.2224563112412208,False
Nigeria,wise,-1.10474949440307,0.2963406241929431,False
Nigeria,cheerful,-0.40837475475500334,0.15285370212540897,False
Nigeria,transparent,-0.7733802708180242,-0.00617077878265722,True
Nigeria,solid,-1.5656717120584376,-0.1872242270802245,True
Nigeria,clever,-1.0616500672860913,0.18852737177594703,False
Nigeria,sophisticated,-0.06301872349506078,0.08016503379332855,False
Nigeria,subjective,-1.0824745147712171,0.19015321390338188,False
Nigeria,reliable,0.13924971601843142,0.022492671239433184,True
Nigeria,stern,-1.3916554032406048,0.1809995176592469,False
Nigeria,quiet,-0.7730980091348213,-0.32676007572839566,True
Nigeria,dramatic,-0.2758897272362146,-0.0856328658011338,True
Nigeria,blunt,-0.3300344207990284,-0.2400302191582843,True
Nigeria,masculine,0.2638614119321197,0.009866450111863266,True
Nigeria,arrogant,-0.1440432409453625,0.07459139492147683,False
Nigeria,fat,-0.8272275405606351,-0.058725839607791756,True
Nigeria,rational,-0.9244017920321003,0.29618292020578174,False
Nigeria,ridiculous,-1.199528006448538,-0.12453633532280263,True
Nigeria,calm,-0.38106019115253675,0.031377883481113616,False
Nigeria,maternal,0.44481593341661874,0.22520826820990525,True
Nigeria,negative,0.02841531611287565,0.242279028903905,True
Nigeria,impressive,0.4939969800142424,-0.0779947066878074,False
Nigeria,generous,-0.9154774952756636,0.1715541067218394,False
Nigeria,cruel,-1.3438965013810797,0.27932814171923886,False
Nigeria,dull,-0.3985313618505262,0.17148690089479582,False
Nigeria,passionate,-0.2297826815581234,0.16140321542545166,False
Nigeria,vulnerable,-0.9761220979455887,0.15088232115608913,False
Nigeria,modern,0.3914953849384073,0.1965413333272815,True
Nigeria,tall,-0.34455175335087457,-0.2548394668770017,True
Nigeria,driving,-0.34716719503278415,-0.18822476477912534,True
Nigeria,dependent,-0.5684519123457173,0.15433162527767666,False
Nigeria,aspiring,0.6171801092096828,0.25152880368956587,True
Nigeria,religious,0.5388678485286235,0.3030798419758753,True
Nigeria,protective,-1.0368514339709771,-0.17150008575409237,True
Nigeria,sensual,-0.5309514452993118,0.03718779042210136,False
Nigeria,kind,-1.2818354066124549,0.11420434666980475,False
Nigeria,charming,0.20817643165459965,0.0477953587282976,True
Nigeria,healthy,-0.2985038930964201,0.17578428067469937,False
Nigeria,exciting,-0.27982007323736197,0.0204461543272239,False
Nigeria,clean,-0.5792484715881892,-0.15679717268438173,True
Nigeria,fair,-0.3217246582683852,0.06596255460158575,False
Nigeria,complaining,-0.9768769964063384,-0.12418243548850268,True
Nigeria,obvious,-0.3058934952344261,-0.10430687145683532,True
Nigeria,colorful,0.3596602516000022,-0.0278660395089028,False
Nigeria,skinny,0.5221450710053775,-0.27271273394486095,False
Nigeria,relaxed,-0.2206643638090775,-0.04157827640548049,True
Nigeria,miserable,-1.2096811110993215,-0.018675944505167307,True
Nigeria,suspicious,-0.6456835590002963,0.1291136164057299,False
Nigeria,ignorant,-0.4870910922370568,0.2726105658726717,False
Nigeria,original,-0.06628224928185225,0.24731392904505678,False
Nigeria,shallow,0.003430830399261483,0.0018776204163523243,True
Nigeria,warm,-0.9924523609006478,-0.20980580582873942,True
Nigeria,insulting,-0.12731185360716132,0.1568358935708123,False
Nigeria,regimental,-0.3900933053171428,0.14452630586382326,False
Nigeria,mistaken,-1.1497826268066282,0.2069900734838916,False
Nigeria,open,-0.48342795743543565,-0.03919426994204988,True
Nigeria,firm,-0.460182547655793,-0.10731469870928774,True
Nigeria,proud,0.012544390739913928,-0.020946728429499264,False
Nigeria,odd,-0.4489938582278749,0.06648100470281852,False
Nigeria,romantic,0.18658805180706728,0.2353584279547097,True
Nigeria,upright,-0.6612177113494967,0.03319310417441506,False
Nigeria,thorough,-1.9123200291587488,-0.13483094785649988,True
Nigeria,fiery,-0.5271835045026826,-0.2341747581136682,True
Nigeria,confused,-0.3619494773037214,-0.16906917894328377,True
Nigeria,paranoid,-0.8995290574979734,0.045146255872792085,False
Nigeria,energetic,-0.1765650021497293,0.189880867906155,False
Nigeria,heroic,-0.3485838372776949,0.20981324191220455,False
Nigeria,cerebral,0.16190400961679194,0.28354132515319364,True
Nigeria,liberal,0.5436739460977209,0.25717424916795883,True
Nigeria,moderate,0.4606856759864008,0.21669342476362566,True
Nigeria,rigid,-0.7155535189716318,-0.17292635245480234,True
Ethiopia,naive,0.1731065888401811,0.20119972864703303,True
Ethiopia,neutral,0.3967553698250035,-0.01935221608889852,False
Ethiopia,practical,-1.0689625279578128,-0.029306264180657706,True
Ethiopia,slender,-0.5058006394749783,0.02502980705510913,False
Ethiopia,cold,-0.7723821273041858,-0.08220146667111718,True
Ethiopia,possessive,-0.8511654962830569,-0.28759634749765184,True
Ethiopia,invisible,-1.378569412666627,-0.016845563322326357,True
Ethiopia,flexible,-0.5643425247119406,-0.04964019803171431,True
Ethiopia,knowledge,-1.0393602301482368,0.18728314942929786,False
Ethiopia,criminal,-0.4718840962147456,0.013435198997705747,False
Ethiopia,extreme,0.1697687939829861,0.04237594587767115,True
Ethiopia,artificial,-1.0243228461118539,0.1397666645573641,False
Ethiopia,predatory,-1.8486731330143575,0.01362255947456929,False
Ethiopia,cooperative,-0.5491437519159431,0.009273311287834448,False
Ethiopia,humorous,-0.028087492620338002,-0.06477155968835557,True
Ethiopia,clumsy,-0.6551571110258536,0.022108265137889962,False
Ethiopia,mature,-0.41558315766553244,-0.007826520412896795,True
Ethiopia,fearful,-0.19705137561002212,0.3115550017138272,False
Ethiopia,sage,0.0029538739978740352,-0.10589073724665217,False
Ethiopia,intelligent,0.2067718378365471,0.11431325963810238,True
Ethiopia,athletic,-0.3019647423282648,-0.2868577817428401,True
Ethiopia,sensitive,-0.48995385134164343,-0.09032978108519885,True
Ethiopia,sly,-0.6016376019637969,-0.017746463275584795,True
Ethiopia,spontaneous,-0.96913488746099,-0.052124969610922896,True
Ethiopia,caring,-1.125132385059897,-0.12790601901230306,True
Ethiopia,strong,-1.0319760229194823,-0.015279953929858495,True
Ethiopia,genuine,0.20679468181004498,0.06566482836743211,True
Ethiopia,delicate,-0.24529568864074502,0.20337170613212469,False
Ethiopia,hesitant,0.3196803325128407,-0.019403910198097382,False
Ethiopia,hurried,-0.1183834092673461,0.2046672183561346,False
Ethiopia,intense,-0.7688150467545204,-0.19238046043555806,True
Ethiopia,soft,-0.48702280553916044,-0.14005050964861304,True
Ethiopia,critical,-0.13730633929449218,0.21202497882785878,False
Ethiopia,grim,-1.1957799090701455,0.00014820014379835235,False
Ethiopia,simple,-0.8313684284167983,0.14234717710133388,False
Ethiopia,determined,-1.2378249610812042,0.10162845111511763,False
Ethiopia,emotional,-1.1441813255898843,0.09484962966680607,False
Ethiopia,skeletal,-0.8174149577737224,-0.1505752179750126,True
Ethiopia,disturbing,-0.609889338324381,0.03589018429984878,False
Ethiopia,irrational,-0.768214251597825,0.1795788318075807,False
Ethiopia,patient,-0.8924883835783063,-0.0015375098119301419,True
Ethiopia,understanding,-0.22135450215173483,0.058874109503734305,False
Ethiopia,winning,-1.1343361510497978,-0.2858392252718381,True
Ethiopia,attractive,-0.33192315545696255,-0.10662607661352332,True
Ethiopia,stupid,-0.7482575727491272,-0.22808024750168784,True
Ethiopia,trusting,-0.8796909498400733,0.09044610086106032,False
Ethiopia,honest,-1.2042005759704542,-0.06566021390399425,True
Ethiopia,selfish,-1.1126386421867422,0.045788775785840084,False
Ethiopia,popular,0.04071779517079104,-0.056133952398251,False
Ethiopia,false,-0.507383585567061,0.3377637931274732,False
Ethiopia,solemn,-0.9614261195713133,0.08089786415245241,False
Ethiopia,gentle,-0.5217506262620304,-0.02809410881129114,True
Ethiopia,decent,-0.7529695229500203,-0.322586641558563,True
Ethiopia,trim,-0.7224898018114083,-0.21001863139634017,True
Ethiopia,hostile,0.6216524227559574,0.10081333261578694,True
Ethiopia,sharing,-1.1076265911082293,-0.3273292698957893,True
Ethiopia,casual,-0.3347332287728916,-0.23058648057937148,True
Ethiopia,brilliant,-0.15117567695419704,-0.15865264268044077,True
Ethiopia,muscular,-0.3025946962575327,-0.35326168964842164,True
Ethiopia,sexy,-0.7645228739261878,-0.37503526686941974,True
Ethiopia,impatient,-1.2506093936562543,0.03541595268015655,False
Ethiopia,amusing,-0.6759485282727966,0.004974405074869004,False
Ethiopia,solitary,-2.100144948409892,0.03357664980222399,False
Ethiopia,fit,0.47761969333228416,0.055115204225139575,True
Ethiopia,preoccupied,-0.7111155091107533,-0.137140909872185,True
Ethiopia,predictable,-1.0406886613144752,-0.18717084971986744,True
Ethiopia,polished,-1.5068429644099917,-0.2068112241996477,True
Ethiopia,competitive,-1.422740520374227,-0.32286657300991833,True
Ethiopia,narrow,-0.5303922228394926,0.1434543836348582,False
Ethiopia,anxious,-0.8953607164444479,0.05787700323855811,False
Ethiopia,surprising,-0.37201206791444424,-0.009483434054482704,True
Ethiopia,fixed,-0.741967025502209,0.2760143954944489,False
Ethiopia,alert,-0.45352678151693676,-0.14811784977948672,True
Ethiopia,ambitious,-0.7089602597608459,0.1292022119768813,False
Ethiopia,secure,-0.8616692690235229,0.11186091137599555,False
Ethiopia,tense,-0.857044717925205,-0.21575806864916575,True
Ethiopia,independent,-0.3763010110031847,0.1457135112318509,False
Ethiopia,decisive,-0.6753439900852937,0.17050431810606215,False
Ethiopia,serious,-0.4080946146087707,-0.23866525140148417,True
Ethiopia,educated,0.5691141085079207,0.23734946069064622,True
Ethiopia,creative,-0.751346881142254,0.012814466703857297,False
Ethiopia,playful,-1.0025617655743815,-0.20032564493357305,True
Ethiopia,dynamic,-0.14355243810104162,-0.04602968330503418,True
Ethiopia,daring,-1.173721105576114,-0.05209919282185858,True
Ethiopia,complex,-0.6035919330118205,-0.006263641372339054,True
Ethiopia,honorable,-1.327090949955053,0.07851003089245229,False
Ethiopia,modest,-0.3158386365195367,-0.008275598835971034,True
Ethiopia,subtle,-1.3534867290370935,-0.23803779531105337,True
Ethiopia,unstable,0.3303635753508555,0.15715733271211357,True
Ethiopia,stubborn,-0.8722034560499963,-0.23809073215576995,True
Ethiopia,focused,-1.0094037421133968,-0.1760051737429883,True
Ethiopia,humble,-0.47496159283949463,0.1807895832138415,False
Ethiopia,reflective,-0.5917525250065999,0.1348763156917737,False
Ethiopia,earnest,-0.7640461772589837,0.0654267863683533,False
Ethiopia,calculating,-1.3590852677993106,-0.010362968278180628,True
Ethiopia,systematic,-0.673252216590884,0.13576372727304953,False
Ethiopia,crude,-0.5694615159812324,-0.24496509601560965,True
Ethiopia,demanding,-0.7760641673150067,-0.3049642028276995,True
Ethiopia,crisp,-1.321382539725044,-0.14961305353206675,True
Ethiopia,skeptical,0.4494835354838999,-0.07472013912701936,False
Ethiopia,superficial,-0.4823482896359984,0.07267412984937542,False
Ethiopia,tolerant,-0.0759335581193397,0.02432099575139279,False
Ethiopia,passive,-1.0853836002210422,0.1773061810666947,False
Ethiopia,loyal,-0.19145140422695978,-0.005784659419515362,True
Ethiopia,political,0.3847599134946965,0.16261688706285948,True
Ethiopia,strict,-0.5829459006456297,-0.014761787794000773,True
Ethiopia,optimistic,0.7412098737150511,0.15387790425456663,True
Ethiopia,restrained,-1.203948662736256,0.22383421149319127,False
Ethiopia,faithful,-0.9343411662615975,0.2506205048454579,False
Ethiopia,extraordinary,-0.06110311093964621,0.33494744749170885,False
Ethiopia,reserved,-0.4546741561286876,0.02494969067793967,False
Ethiopia,precise,-0.7923936526875983,0.13522889330207638,False
Ethiopia,bizarre,-0.06392216068172303,-0.11073986152978313,True
Ethiopia,logical,-0.9701180894431757,0.06811759116168391,False
Ethiopia,orderly,-0.8116554228161552,0.20019351380709463,False
Ethiopia,deep,-0.974623127101885,-0.1130136720442915,True
Ethiopia,youthful,-0.32824037422474844,0.2615791272460447,False
Ethiopia,ordinary,-0.5636572417621996,0.2934816322505631,False
Ethiopia,messy,-1.8996580376950354,-0.32478121321404924,True
Ethiopia,organized,-0.41685234901820917,0.06311305628215876,False
Ethiopia,short,-0.015367420365280791,-0.0702171172697427,True
Ethiopia,challenging,-0.18839189791245747,-0.1514952294121358,True
Ethiopia,innovative,-0.34222575617079454,0.1004230210031131,False
Ethiopia,sober,-1.4389116745779842,-0.13022216702495856,True
Ethiopia,mystical,0.22238866828112314,0.36125579813554926,True
Ethiopia,elegant,-0.15772932343073026,0.056479677016000755,False
Ethiopia,balanced,-1.1703003180645544,0.03639449196825236,False
Ethiopia,enthusiastic,0.2513997079452126,0.04028030513505087,True
Ethiopia,conventional,-0.24987704371198455,0.07515119257434788,False
Ethiopia,sympathetic,0.36635276617012036,0.07943849507161431,True
Ethiopia,pure,-0.8811043583386822,0.13602644671378195,False
Ethiopia,steady,-1.2098852955027475,-0.1296305939927848,True
Ethiopia,greedy,-1.1503769985164614,-0.06222666683463753,True
Ethiopia,conservative,-0.2770380054648803,-0.0801473360960616,True
Ethiopia,petty,-1.3109483232158303,0.03414404929607685,False
Ethiopia,experimental,-0.6393113382432853,0.049442964317781266,False
Ethiopia,mechanical,-1.3346439037568658,0.09791548104717543,False
Ethiopia,slow,-0.5344873328934373,-0.17806745260328688,True
Ethiopia,lyrical,-0.3522251847326822,0.11985505010927372,False
Ethiopia,outspoken,-0.38389788167176453,-0.04815759756218019,True
Ethiopia,slim,-0.19121847028372255,-0.15883480555050636,True
Ethiopia,physical,-1.4756366336535345,-0.054333126445168425,True
Ethiopia,foolish,-0.739604835655755,0.2327513637327267,False
Ethiopia,reactive,-0.33648057414294263,0.042807293916669216,False
Ethiopia,leader,0.730880546977184,0.06543164243094853,True
Ethiopia,lazy,-0.35328137056250297,-0.10103738189958249,True
Ethiopia,efficient,-0.7543006254119006,-0.04612537326651381,True
Ethiopia,formal,-0.3684581131518487,-0.14055701165343157,True
Ethiopia,destructive,-1.4223295491582364,0.22663047434888484,False
Ethiopia,friendly,1.0401914009299333,-0.11085729516168243,False
Ethiopia,unpredictable,-1.2399215805202854,-0.16960139503916272,True
Ethiopia,confidential,-0.434636103211532,0.036389848732417414,False
Ethiopia,abrupt,-0.15512642723747028,-0.17232413819935852,True
Ethiopia,smooth,-0.3335528071614875,-0.3555710987091512,True
Ethiopia,stiff,-0.5430153171263715,-0.21470106325426436,True
Ethiopia,profound,-0.5617293467311356,0.15237041789655872,False
Ethiopia,helpful,0.24750953034709228,-0.030914018427095152,False
Ethiopia,sporting,-0.25049321684386433,-0.37571932622053755,True
Ethiopia,directed,-0.9525762378410271,0.19315884097870434,False
Ethiopia,dedicated,-0.994742157656009,-0.0660773895916168,True
Ethiopia,responsible,-0.3616667129887333,0.08671269464072894,False
Ethiopia,ripped,-0.8336246072303849,-0.30529106224428415,True
Ethiopia,tough,-0.24629914452101687,-0.3223713460109366,True
Ethiopia,curious,-0.3986685825939702,-0.12562607958959626,True
Ethiopia,brutal,0.2686615602703295,-0.15369121366661417,False
Ethiopia,busy,-1.1720807854865543,-0.14411227734160678,True
Ethiopia,questioning,-0.03592073995382462,0.08337990808191639,False
Ethiopia,confident,-0.25883420883911984,0.057528099234671205,False
Ethiopia,towering,-1.4197920933077508,-0.15873112090270455,True
Ethiopia,progressive,-0.1417971479403365,0.10294247324828064,False
Ethiopia,capable,-0.2873504815645512,0.09960595097248062,False
Ethiopia,realistic,-0.4422731389030536,0.09523811417124972,False
Ethiopia,desperate,-0.5368467233176618,-0.057347756350023926,True
