country,trait,direct_correlation,indirect_correlation,same_correlation
Nigeria,secure,-0.7404390036689265,0.09832246135602044,False
Nigeria,realistic,-0.09656456393095553,-0.021618468251967317,True
Nigeria,deceptive,-0.8687307608931072,-0.024165379778554177,True
Nigeria,provocative,0.1522619286514433,-0.10589485725080389,False
Nigeria,mechanical,-0.8177866551770345,-0.0005411541207184744,True
Nigeria,gracious,-0.33109100896258764,0.10393010915561567,False
Nigeria,careless,-1.0452433900187579,0.03464812419638733,False
Nigeria,liberal,-0.46817177526918385,0.06386200961321638,False
Nigeria,preoccupied,0.1337341711331587,0.06474360365394141,True
Nigeria,tense,-0.20496996499094464,0.056389837246545685,False
Nigeria,optimistic,-0.028117371025677098,0.12037513184116659,False
Nigeria,playful,-0.1438202189227573,-0.15665495629284606,True
Nigeria,paranoid,-0.9593955660718203,-0.012727019040574024,True
Nigeria,youthful,0.3628307187917106,0.03001543267312648,True
Nigeria,mystical,-1.6235437445078897,-0.07990005319618051,True
Nigeria,profound,-1.0082072726780538,0.06251248923824276,False
Nigeria,proud,-0.0013609198874017442,0.08991926694305068,False
Nigeria,frightening,-0.8869187454432347,-0.05614389858935426,True
Nigeria,intense,-0.16015824479868615,0.04542123724161823,False
Nigeria,reflective,-0.3231129538846148,0.01749443459997168,False
Nigeria,skeptical,0.21485934426966058,0.039539062445431455,True
Nigeria,busy,-0.3333533107211798,0.05733345998331255,False
Nigeria,subtle,-0.9175014798666875,-0.09923214677485763,True
Nigeria,cerebral,0.12343524619413038,-0.05261281936205262,False
Nigeria,fearful,-0.681332079419702,-0.02288524365202815,True
Nigeria,confidential,-0.4785301861161239,-0.06851933544954987,True
Nigeria,systematic,-0.9407000473373313,-0.07672827624468623,True
Nigeria,dishonest,-1.191770012794407,0.03884855636848003,False
Nigeria,discouraging,-0.4889465226604933,-0.013339988554803908,True
Nigeria,efficient,-0.6934527950636735,0.041437715409777295,False
Nigeria,friendly,1.1847468561843535,-0.0495053364424174,False
Nigeria,compassionate,-0.45608674177661385,0.04459868663890621,False
Nigeria,painstaking,-0.5495339920361562,-0.06952447548846323,True
Nigeria,criminal,-0.4601040127543708,-0.06516634277389638,True
Nigeria,forceful,-0.46530633381349934,0.04971934786635757,False
Nigeria,wise,-0.9942856937047588,0.04944724447116565,False
Nigeria,conservative,-0.056536386924938314,0.09572518388345,False
Nigeria,secretive,-0.975327413661227,-0.11449700388209104,True
Nigeria,unpredictable,-0.9665980368899881,-0.04011504122307559,True
Nigeria,crisp,-0.31481897769477474,-0.0018563985931651294,True
Nigeria,coarse,-0.23523605906664144,-0.0865597929806037,True
Nigeria,active,-0.07203674178577509,-0.028646144232985393,True
Nigeria,retiring,-0.5703530944955311,0.05586740909789922,False
Nigeria,overweight,-0.1443332905227107,-0.07469566791253704,True
Nigeria,demanding,-0.652369052360051,-0.10595619229943704,True
Nigeria,decisive,-0.5554903247419425,0.12817829838552347,False
Nigeria,capable,-0.24093788821418252,0.12465815189891193,False
Nigeria,courageous,-0.6186693722762934,0.005353980784007462,False
Nigeria,bizarre,-0.3215842251675445,-0.12510553492223306,True
Nigeria,sloppy,-0.9086721284972764,-0.06460054042842912,True
Nigeria,ripped,0.1437557693036358,0.007938591482997887,True
Nigeria,helpful,-0.07369237313360974,-0.04452290747630091,True
Nigeria,malicious,-1.0422536784503647,-0.10560812930869716,True
Nigeria,anxious,-0.09411321218684922,0.017596887697059898,False
Nigeria,abrasive,-0.08529114214210598,-0.10722531805577408,True
Nigeria,destructive,-1.3167295262398793,-0.13638190348374263,True
Nigeria,slim,-0.18022597293061315,-0.07030873950936957,True
Nigeria,respectful,-0.16940589349385995,0.07743159046891528,False
Nigeria,dry,-0.7403926574175153,-0.07914055639617354,True
Nigeria,firm,-0.13814170920523083,0.010386822772189257,False
Nigeria,rational,-1.16648715302397,0.047976307358400666,False
Nigeria,negative,-0.6293705024361701,-0.01355850817942829,True
Nigeria,sensual,-0.4318546672180376,-0.1720435909398943,True
Nigeria,messy,-1.066904932323994,-0.1748890654463661,True
Nigeria,original,0.009304552167773164,-0.04219910095813386,False
Nigeria,warm,-0.3788627013979583,-0.08311509075947006,True
Nigeria,dull,-0.8863355721236775,-0.09037699965510443,True
Nigeria,honest,-0.37779836308348,0.0592115050483509,False
Nigeria,romantic,-0.40682919298013404,-0.12336306307862281,True
Nigeria,political,0.022750232393791155,0.021754340102592484,True
Nigeria,charismatic,0.09718552001650616,0.06249172071127604,True
Nigeria,rustic,0.10469399981944107,-0.07511882341233998,False
Nigeria,serious,-0.1537540627262102,0.06257325721229583,False
Nigeria,objective,-0.57237727918284,0.11706455545094288,False
Nigeria,skillful,-0.018781628093803637,0.0831683425947076,False
Nigeria,constant,-0.8194762881040052,-0.038465242916201486,True
Nigeria,driving,0.11972241584174606,0.037238584559867165,True
Nigeria,dignified,-0.718687568877972,0.025504492823906537,False
Nigeria,precise,-0.7541395417597476,0.10554392634951332,False
Nigeria,narrow,-0.7884079861706261,-0.014076061857323659,True
Nigeria,ruined,-1.3416451194920656,-0.13633878365698318,True
Nigeria,stern,-0.6746134526738488,0.0024323964102461923,False
Nigeria,balanced,-0.382665744165748,0.03907405878021056,False
Nigeria,trim,0.11840969843353023,0.05748662550363337,True
Nigeria,energetic,0.6469315513660072,0.01932109792570101,True
Nigeria,responsible,-0.5709984699135755,0.08250895184358573,False
Nigeria,hurried,-0.5992558499136623,0.046168236135379105,False
Nigeria,slender,0.17971449259459818,-0.15321378527650897,False
Nigeria,desperate,-0.3605860463516854,0.0033068994510617876,False
Nigeria,buff,-0.22958663777487406,-0.006213950017114298,True
Nigeria,organized,-0.3424115377490813,0.0864536335127762,False
Nigeria,sentimental,-0.7999660507494891,-0.010767729324227137,True
Nigeria,attractive,0.4976809140983707,-0.17109830024355746,False
Nigeria,sweet,-0.07898828475453605,-0.15387941336368802,True
Nigeria,witty,-0.40442086298436114,-0.013458965159453162,True
Nigeria,honorable,-1.058212409885271,0.10239029149151804,False
Nigeria,impractical,-0.8971819681156631,-0.16244904994881998,True
Nigeria,suspicious,0.3229647637270613,-0.05148947659963163,False
Nigeria,predatory,-0.7493296263438495,-0.05788589816183164,True
Nigeria,crude,0.02444219559146795,-0.056796044649458,False
Nigeria,bewildered,0.20710356862524548,0.0336369904225002,True
Nigeria,prim,-0.26317408925044095,-0.06998544090797067,True
Nigeria,determined,-0.20847825955856694,0.06268314885410071,False
Nigeria,shallow,-1.0310496400256175,-0.1518763947329823,True
Nigeria,challenging,-0.11434184692773793,-0.01240724867345731,True
Nigeria,unrealistic,-0.7003197395459102,-0.08584871723158874,True
Nigeria,outspoken,-0.041753704038516255,-0.00997029457279878,True
Nigeria,formal,-0.10834118914895419,0.013372253733665681,False
Nigeria,outrageous,-0.4526038487877654,0.022914632892931035,False
Nigeria,generous,-0.6475739976058213,0.05544516237835902,False
Nigeria,emotional,-0.5465286503126854,-0.008325694399821438,True
Nigeria,courteous,-0.16282441870362965,0.07481153424738096,False
Nigeria,exciting,0.07936397145899228,0.01948503794232485,True
Nigeria,selfish,-1.134448754285079,-0.06683628930831965,True
Nigeria,ambitious,-0.06382527773602895,0.10867041694542695,False
Nigeria,irresponsible,-0.9924716934634574,0.018709225669641786,False
Nigeria,logical,-0.6411312495291653,0.06274702169200103,False
Nigeria,invisible,-1.5358982518838846,-0.14064531825989798,True
Nigeria,obedient,-0.9366245380279554,-0.07859886741246622,True
Nigeria,patriotic,0.504909459269201,0.06569395716263893,True
Nigeria,contradictory,-0.9408625059492355,-0.008145150843569003,True
Nigeria,meticulous,-0.5348235662861268,0.07465374498007218,False
Nigeria,false,-1.4421286754515585,-0.04937086228332488,True
Nigeria,sarcastic,-0.42912347164672543,-0.027414132313498266,True
Nigeria,loyal,-0.4397026668451822,0.014772610511589934,False
Nigeria,calm,0.034594805532348234,0.008802680963054603,True
Nigeria,stoic,-0.6450112217861708,0.010767435794259095,False
Nigeria,clean,-0.5543196390691659,-0.09537732540477241,True
Nigeria,sensitive,-0.5115573230883337,-0.041947888936763794,True
Nigeria,conscientious,-0.4616207832523679,0.02124004990388426,False
Nigeria,decent,0.45813563163571763,0.07996031275285155,True
Nigeria,enigmatic,-0.17392203843547113,-0.00820453877809092,True
Nigeria,gloomy,-0.9067048633109529,0.011296676146234426,False
Nigeria,shrewd,-0.31039745005811675,0.05898075670284075,False
Nigeria,practical,-0.6345378029448948,-0.077690521199477,True
Nigeria,subjective,-0.8921846585269502,-0.08816166714523532,True
Nigeria,unhealthy,-0.7632747879977723,-0.2053218141826654,True
Nigeria,timid,-0.2161098986915323,-0.11436625234368697,True
Nigeria,superficial,-0.7275674584812792,-0.10761562611693583,True
Nigeria,adventurous,0.4608061619804314,-0.19489680039276694,False
Nigeria,short,0.014907435786856847,-0.12384294938897511,False
Nigeria,delicate,-0.5477146329192875,-0.1734751442583683,True
Nigeria,muscular,0.3595855452844326,-0.007438150730454505,False
Nigeria,dramatic,-0.3820072211242332,0.005877859252247504,False
Nigeria,relaxed,0.45002935694698054,0.03725735368658529,True
Nigeria,cynical,-0.5166634780606373,-0.0010404697107261579,True
Nigeria,religious,-0.44902126569524886,0.03702814973763728,False
Nigeria,enthusiastic,0.7081736282868714,0.07950021652612843,True
Nigeria,conciliatory,0.05320910520928154,0.127918506794787,True
Nigeria,steady,-0.7444217916629319,0.05198931921074836,False
Nigeria,alert,-0.2025518423610715,0.066556686223524,False
Nigeria,critical,-0.335165787011728,0.09114278483155086,False
Nigeria,understanding,-0.11932033489656724,0.0654045445674754,False
Nigeria,creative,-0.49058036942939587,0.01586427304872099,False
Nigeria,flamboyant,0.17894703180885238,-0.047103177402943744,False
Nigeria,passionate,0.17503565909330368,0.058098623599366746,True
Nigeria,open,-0.24315087057331342,0.08240933203738768,False
Nigeria,artificial,-0.8991327573045457,-0.13575891653096833,True
Nigeria,calculating,-0.7879504645584554,0.008360405910352251,False
Nigeria,progressive,-0.5762338816924001,0.012634822942753554,False
Nigeria,confident,0.1030624119148733,0.07246903892542807,True
Nigeria,impressive,0.3925582808962712,0.15307315202535585,True
Nigeria,persuasive,-0.5239244731216133,0.06694724536643383,False
Nigeria,passive,-0.87544280628733,-0.1340724982897523,True
Nigeria,impulsive,-0.4359790361071811,-0.05746436624743343,True
Nigeria,dominating,-0.33996408123681343,-0.015614228309479065,True
Nigeria,aggressive,-0.16815231341741488,-0.04851915801748694,True
Nigeria,brittle,-0.9470261839799587,-0.11668965765136266,True
Nigeria,intelligent,-0.04352046603504195,0.03718559270379506,False
Nigeria,tiny,-0.037953916023774424,-0.1988365552514544,True
Nigeria,scholarly,-0.3942419780547636,0.09463755933261699,False
Nigeria,discreet,-0.39596978092505275,-0.12291404327949725,True
Nigeria,stiff,-0.4773287420237752,-0.0533942437178106,True
Nigeria,experimental,-0.03999849487332847,-0.09894330691309236,True
Nigeria,blunt,-0.45785783886156084,-0.04874900763906124,True
Nigeria,heroic,-1.2817442082128534,0.04586322255312273,False
Nigeria,responsive,0.17406357651776982,0.059541635847641,True
Nigeria,amusing,-0.15142448727007374,-0.047779255552663144,True
Nigeria,spontaneous,-0.5260353368218581,-0.07695238048243963,True
Nigeria,mature,0.030993536392570215,-0.01150964201253153,False
Nigeria,appreciative,0.38554991254728566,0.08229297762743902,True
Nigeria,troublesome,-0.5594852710490341,-0.13451035997883617,True
Nigeria,upright,-0.6965575013830809,0.01617345665100134,False
Nigeria,towering,-0.3325758925918763,0.05111082246743902,False
Nigeria,focused,0.22249247186037333,0.14667281824449654,True
Nigeria,lyrical,0.08947386367617885,-0.0007853263726583081,False
Nigeria,sexy,-0.14519983587113744,-0.1662890116843503,True
Nigeria,disruptive,-0.509052096878276,-0.04248942979712666,True
Nigeria,extravagant,-0.9213716385834215,-0.04176601979100538,True
Nigeria,cold,-0.9447889235921878,-0.1514915385119773,True
Nigeria,complaining,-0.5261564482745453,-0.07694493705944852,True
Nigeria,strong,-0.6248305489715793,-0.04193190123732255,True
Nigeria,hostile,-0.19014251533201668,0.0064431498051381285,False
Nigeria,faithful,-1.1550850142073246,0.051798968018330324,False
Nigeria,fiery,-0.12713723975871058,-0.03631616511024802,True
Nigeria,rigid,-0.958022538830483,-0.020275726396654866,True
Nigeria,healthy,-0.050847824154408895,-0.08245746573274179,True
Nigeria,whimsical,-0.8308334493447778,-0.13445102996070238,True
Nigeria,gallant,-0.38835555017869,0.08535523202717832,False
Nigeria,cooperative,-0.10329064837084634,-0.009250612175828518,True
Nigeria,sharing,-0.3833361936678632,0.006505329226285796,False
Nigeria,disturbing,-0.4334012393019184,-0.11033721357128398,True
Nigeria,weak,-1.2780195093189926,-0.10690465540209813,True
Nigeria,conventional,-0.4611603196021105,-0.05195719779142302,True
Nigeria,vague,-0.7417709905652234,0.002070432519261502,False
Nigeria,tough,-0.2471950106045746,-0.03370483211730679,True
Nigeria,neat,-0.2672636351288374,-0.08532529037712619,True
Nigeria,authoritarian,-0.7532895414753366,0.03701151069033829,False
Nigeria,bland,-0.42079484232919284,-0.17464625940522796,True
Nigeria,dynamic,-0.10860582580333533,0.010166618480081909,False
Nigeria,foolish,-1.524023492522047,0.007387562068795569,False
Nigeria,sympathetic,0.06756773944310157,0.017070007316340872,True
Nigeria,accessible,-0.14161657152371399,0.025783484792816096,False
Nigeria,predictable,-0.8620747688497539,0.011347405191097035,False
Nigeria,earnest,0.08568773021105944,0.10474686861918935,True
Nigeria,caring,-0.5572935678363397,-0.033962051082897966,True
Nigeria,arbitrary,-1.1878071131078645,-0.015739941851008903,True
Nigeria,quirky,-0.04146913132318053,-0.200380949963809,True
Nigeria,clumsy,-0.48429720451641567,-0.1356489610280333,True
Nigeria,reliable,-0.34089136200903103,0.06448732857138456,False
Nigeria,skinny,-0.16242807798039982,-0.12039519477124574,True
Nigeria,frivolous,-1.1222564031693436,-0.15272403630950415,True
Nigeria,daring,-0.44065826560226445,-0.14479108289176162,True
Nigeria,athletic,0.18333935137298277,0.04305496738781413,True
Nigeria,genuine,0.7398215680079008,0.061436733158348494,True
Nigeria,protective,-0.5256336080266958,-0.0696645432493616,True
Nigeria,irrational,-1.4734644865431195,-0.06886929629344725,True
Nigeria,ignorant,-0.313278416311604,0.07759171818357667,False
Nigeria,neutral,0.07591603092848843,-0.11388867228955865,False
Nigeria,disciplined,-0.9870464693291643,0.08391141530199753,False
Nigeria,arrogant,-0.47145548640465246,0.07331315474818505,False
Nigeria,humble,-0.24933993886577618,0.11989372222651805,False
Nigeria,trendy,-0.14801300983053184,-0.1466160029585559,True
Nigeria,imaginative,-0.23441499350144882,-0.00890060084224615,True
Nigeria,odd,-0.22016651463899342,-0.16258913446299797,True
Nigeria,competitive,-0.12946205658443663,0.0019507760524720475,False
Nigeria,smooth,0.15511974630936579,-0.06184070023407107,False
Nigeria,petty,-1.2355154004731927,-0.0745568017137511,True
Nigeria,benevolent,-1.181147343530611,0.025770742703953627,False
Nigeria,strict,-0.7094022709851696,-0.09716398247246814,True
Nigeria,dependent,-0.3426082675300729,-0.04683331097989678,True
Nigeria,independent,-0.024269388491267908,-0.04388839400231435,True
Nigeria,solitary,-0.788724716424758,-0.08113217389000772,True
Nigeria,thorough,-0.7969112657887457,0.08921347379760566,False
Nigeria,clever,-0.7409030299719005,0.007969300457184428,False
Nigeria,abrupt,-0.27371770017495733,0.08641265788195278,False
Nigeria,ordinary,-0.32098483897737734,-0.14063983917878786,True
Nigeria,curious,0.4509200533971597,-0.046675818372402596,False
Nigeria,confused,0.11544295879752095,-0.0197916617108064,False
Nigeria,fat,-0.366501703838939,-0.10071001036420658,True
Nigeria,leader,-0.41769964091727824,0.07565762407558502,False
Nigeria,soft,-0.2453295441280876,-0.13614013585632245,True
Nigeria,stylish,0.26629011335280417,-0.02878816392861986,False
Nigeria,slow,-0.5651490317616429,-0.01368361315024562,True
Nigeria,steadfast,-0.8583232591436429,0.029959826513921907,False
Nigeria,miserable,-1.0547399992911923,-0.036896143796019486,True
Nigeria,fair,-0.43382952471422603,0.01194720804477848,False
Nigeria,solemn,-0.9333239554926309,0.0019987080524587002,False
Nigeria,polished,0.17198694372484902,0.027976595894946273,True
Nigeria,moderate,-0.10136603801337174,0.11280840533679254,False
Nigeria,obsessive,-0.8958945157000089,-0.03360744235594916,True
Nigeria,directed,-0.13208093952955674,0.17392225361874206,False
Nigeria,unstable,-0.8779060997487387,-0.07494210478106778,True
Nigeria,humorous,-0.048028848358848034,-0.012020477480752297,True
Nigeria,crazy,-0.7393518000071726,-0.08894402690070241,True
Nigeria,sophisticated,-0.004701995962279725,-0.0652684893717494,True
Nigeria,ridiculous,-0.533312794104124,-0.013806281553296799,True
Nigeria,insulting,-0.5061989098128277,-0.031028782559589185,True
Nigeria,kind,-0.13660224635730847,-0.03662289192372993,True
Nigeria,naive,0.19411390197421896,-0.03772537023262668,False
Nigeria,admirable,-0.5240523258047365,0.03185722465183539,False
Nigeria,casual,0.16260415187270366,-0.027485222987335748,False
Ethiopia,brutal,-0.6570157722972512,-0.04857222593129731,True
Ethiopia,difficult,-0.36764142897307506,0.07204531819558356,False
Ethiopia,cruel,-1.18624745399953,0.059917743501663075,False
Ethiopia,transparent,-0.390890527049954,0.02824836007956664,False
Ethiopia,eloquent,-0.3088214578278013,0.06462836613596823,False
Ethiopia,fraudulent,-0.5402037567699509,0.01570099834930114,False
Ethiopia,reserved,-0.5568380304795882,0.020197467402555163,False
Ethiopia,aspiring,0.12293203401846173,-0.066394106756961,False
Ethiopia,stubborn,-0.2828257823174202,-0.07631548667203017,True
Ethiopia,patient,-0.847449558058134,0.04287075221996249,False
Ethiopia,knowledge,-0.5871760332610716,0.0707842166093487,False
Ethiopia,fixed,-1.1148725710139855,0.047534231857369595,False
Ethiopia,impatient,-0.1863965013786538,-0.008713184928052085,True
Ethiopia,sober,-0.8888131525817614,-0.01681318560260441,True
Ethiopia,sporting,0.465701078439264,-0.142236575093303,False
Ethiopia,pure,-0.8515637371354908,0.03286653057900573,False
Ethiopia,extraordinary,-0.34463856085899364,0.18522053387568813,False
Ethiopia,tidy,-0.9261664285432308,-0.07322033215678511,True
Ethiopia,educated,0.5756200245072747,0.048802226315220555,True
Ethiopia,brilliant,-0.5455814908428623,-0.01439570752228716,True
Ethiopia,modest,-0.07995072440313648,0.03051072828749627,False
Ethiopia,extreme,-0.6518850826478723,0.016056836449370684,False
Ethiopia,elegant,-0.500665068510737,0.04972460192783663,False
Ethiopia,winning,-0.5013710573014044,-0.03569028374159564,True
Ethiopia,fit,0.1553054974681673,-0.05159343050880933,False
Ethiopia,colorful,-0.05513322365257841,-0.06789715943509916,True
Ethiopia,dedicated,-0.3282432660767383,0.07876892920859024,False
Ethiopia,restrained,-1.0568347654811359,-0.06198113973517639,True
Ethiopia,grim,-0.6750516823107603,0.02043046330668576,False
Ethiopia,vulnerable,-0.5557395112898961,-0.05234129324634942,True
Ethiopia,flexible,-0.7405489989735429,-0.003061913729857586,True
Ethiopia,cheerful,-0.26779792587940876,-0.0344844579872595,True
Ethiopia,cute,0.5302885436914356,-0.11699015259219984,False
Ethiopia,hesitant,0.568431402060592,-0.03455825536621628,False
Ethiopia,misguided,-0.6611381437426,0.024372686417371423,False
Ethiopia,obvious,-0.6724063337619193,0.08320060778733096,False
Ethiopia,surprising,-0.27275223996344217,0.07815995281151993,False
Ethiopia,innovative,-0.9233368014562744,-0.0546968901876253,True
Ethiopia,greedy,-1.1735377760877106,-0.1375230639891667,True
Ethiopia,physical,-0.9497617369465645,-0.0015956367666567445,True
Ethiopia,treacherous,-0.9025113885802448,0.0051893445290913396,False
Ethiopia,complex,-0.8958984399119225,0.060208113082840915,False
Ethiopia,solid,-0.6180388355940953,-0.08398861979862791,True
Ethiopia,peaceful,-0.12258352172435379,0.024643446340116254,False
Ethiopia,quiet,-0.4562006331246351,-0.12721483845230053,True
Ethiopia,modern,-0.05772801730788356,-0.017237850671687704,True
Ethiopia,mellow,-0.44204969097158503,-0.1484011930310539,True
Ethiopia,charming,0.23176775724029736,-0.07287369982456579,False
Ethiopia,lazy,-0.9222751852582604,-0.16619942191453815,True
Ethiopia,angry,-0.7876203322626801,-0.038135268701596746,True
Ethiopia,glamorous,-0.7882148371999549,0.01359646582671206,False
Ethiopia,simple,-0.49551460393209323,0.017265115387486967,False
Ethiopia,questioning,0.025905556145549433,-0.0027416944813363135,False
Ethiopia,gentle,-0.30872332014893916,-0.012343229193597698,True
Ethiopia,tall,0.5440681256187824,-0.06724823570472441,False
Ethiopia,deep,-0.6255169251438373,-0.026851970560996575,True
Ethiopia,unreliable,-0.860608749648184,0.02241707007235585,False
Ethiopia,stupid,-1.2247595793128832,-0.1039851132167677,True
Ethiopia,erratic,-0.6007969653303136,-0.00032730377622034324,True
Ethiopia,private,-0.5312830417044149,0.05467778373734279,False
Ethiopia,mistaken,-0.30746090346174165,0.02001369172809618,False
Ethiopia,popular,-0.4160103924097417,-0.08520397251944675,True
Ethiopia,stable,-0.7567905971580613,-0.02346839482499126,True
Ethiopia,maternal,0.38085333701851026,0.06333918547479046,True
Ethiopia,secure,-1.2443069962252422,0.04803251029142178,False
Ethiopia,realistic,-0.4059581583113378,-0.059873854144195666,True
Ethiopia,deceptive,-0.6850920418885736,0.01951965913767966,False
Ethiopia,provocative,-0.20591777971302302,0.003165786052677566,False
Ethiopia,mechanical,-1.0589792803118205,-0.06289747185037016,True
Ethiopia,gracious,-0.344576501576963,0.06096800696517742,False
Ethiopia,careless,-1.377397885372612,-0.04776422655515914,True
Ethiopia,liberal,-0.9571142126710704,0.01505819043974856,False
Ethiopia,preoccupied,-0.016121626602646558,0.014807533200378833,False
Ethiopia,tense,-0.49411920776781026,-0.037350389664576704,True
Ethiopia,optimistic,-0.13745968665865865,0.02497345370398693,False
Ethiopia,playful,-0.22809663749574233,-0.1420596418006146,True
Ethiopia,paranoid,-0.8978135866570117,-0.08777951618587984,True
Ethiopia,youthful,-0.21098407919684134,-0.05668475844449238,True
Ethiopia,mystical,-0.9810122975823692,0.08858795946612555,False
Ethiopia,profound,-1.0722038077649503,0.15874116294321183,False
Ethiopia,proud,-0.26973743148268253,-0.01549577744981225,True
Ethiopia,frightening,-0.6366070594989839,0.002336739985432873,False
Ethiopia,intense,-0.42113495636961856,-0.021633727786801126,True
Ethiopia,reflective,-0.5527361497994225,-0.025239651638283112,True
Ethiopia,skeptical,0.5491101183654781,-0.0036384871640602868,False
Ethiopia,busy,-0.5648698898081967,-0.03570124253848582,True
Ethiopia,subtle,-1.1216491884868447,-0.004425348897841083,True
Ethiopia,cerebral,-0.1286413122349395,-0.07941416497591372,True
Ethiopia,fearful,-0.5227980501655848,0.016112298263999902,False
Ethiopia,confidential,-0.800725509931438,0.03231245772861942,False
Ethiopia,systematic,-1.083699766497576,0.010007871392835039,False
Ethiopia,dishonest,-1.28060891743121,-0.04925372472833084,True
Ethiopia,discouraging,-0.5995647716788352,0.010581777276881576,False
Ethiopia,efficient,-1.0288955248998954,-0.02655751151718179,True
Ethiopia,friendly,1.0539161706632538,-0.15887035791513554,False
Ethiopia,compassionate,-0.44738170097559515,0.03726841602394652,False
Ethiopia,painstaking,-0.6720171238255807,0.00733955648672714,False
Ethiopia,criminal,-0.7903952746332306,-0.06898710154658133,True
Ethiopia,forceful,-0.6376043310039756,-0.007062921924304351,True
Ethiopia,wise,-0.8124517917354424,0.056541013234283774,False
Ethiopia,conservative,-0.37799886076344585,-0.05746567003133298,True
Ethiopia,secretive,-0.6549393230936986,-0.09394873844880709,True
Ethiopia,unpredictable,-1.1308890144037946,0.015140628180375645,False
Ethiopia,crisp,-0.9343730077746956,-0.07463614332301753,True
Ethiopia,coarse,-0.34408137973741937,-0.12414789228541255,True
Ethiopia,active,-0.25659455382368873,-0.011030372364465054,True
