,occupation,beverage,direct_correlation,indirect_correlation,same_correlation
33,architect,liquor,-0.30263060745796405,0.07355560844089197,False
34,architect,beer,0.049821770619009706,0.1090616807898814,True
35,architect,wine,0.4896470880607398,0.2760078232055354,True
36,architect,vodka,0.11442903247708232,0.2584715567886481,True
37,architect,whiskey,-0.239516835081078,0.060905667582655774,False
38,architect,champagne,1.0642690153546808,0.26707265202546665,True
39,artist,water,-0.655438980708497,0.03204795023212795,False
40,artist,coffee,-0.2305284341842967,0.060699335977002375,False
41,artist,tea,-0.1991057244250837,0.1855519900398148,False
42,artist,juice,-0.05493829762040843,0.1291296933299646,False
43,artist,milk,-1.4156841175775732,0.05069567767000238,False
44,artist,soda,-0.770093024326758,-0.19768315921848809,True
45,artist,alcohol,-0.5000043507188963,-0.028600419240925788,True
46,artist,liquor,-0.14696629287117993,-0.0431433173351339,True
47,artist,beer,0.0542934091480814,-0.17510683591522944,False
48,artist,wine,0.6410779342722764,0.2522358201293904,True
49,artist,vodka,0.2927088286052996,0.12171197596174756,True
50,artist,whiskey,0.03316541689483054,-0.193873891543718,False
51,artist,champagne,0.8546597633489299,0.15723669648383404,True
52,attorney,water,-0.944293460916154,-0.21149365384942012,True
53,attorney,coffee,0.04253128799455002,0.049767045657078735,True
54,attorney,tea,-0.2952900751929576,-0.06313470416709822,True
55,attorney,juice,-0.6630823294377812,-0.2294065462327657,True
56,attorney,milk,-1.4523880854419555,-0.1758406196162447,True
57,attorney,soda,-0.4712945748396514,-0.0007033803079251772,True
58,attorney,alcohol,-0.19110397885852606,0.11794676767167467,False
59,attorney,liquor,0.4161673213217176,0.15811311025153518,True
60,attorney,beer,-0.010305491838570857,0.19675380895335925,False
61,attorney,wine,0.17495836945835652,0.06476081552915859,True
62,attorney,vodka,-0.06194488357350598,0.0985447963535282,False
63,attorney,whiskey,0.6090819882632115,0.2389170859658813,True
64,attorney,champagne,0.3852372155416966,0.08407786097257912,True
65,baker,water,-1.2284413951756783,0.0057886625143016785,False
66,baker,coffee,0.8427701614556825,0.033035927064912464,True
67,baker,tea,-0.11304965361324595,0.3567670225500055,False
68,baker,juice,0.06609356739502091,0.2798612318203565,True
69,baker,milk,0.6983038749998349,0.2040822712069831,True
70,baker,soda,0.4081831719809675,0.00011475073620542037,True
71,baker,alcohol,-0.9190947085626516,-0.16911848007066246,True
72,baker,liquor,-0.976670692526053,-0.13312106495040898,True
73,baker,beer,0.7137150544474621,-0.2020219252170163,False
74,baker,wine,0.1129058903522273,0.3036470920546476,True
75,baker,vodka,-1.2031551027101015,0.17518364812837695,False
76,baker,whiskey,-0.8120181757039119,-0.2697031886976501,True
77,baker,champagne,0.3192209366856794,0.23785043192621155,True
78,banker,water,-1.0008958707339983,-0.20173437971671293,True
79,banker,coffee,-0.04260792527840462,-0.03873144966551001,True
80,banker,tea,-0.3552531084708977,-0.07989377603361414,True
81,banker,juice,-0.4257388671837484,-0.13712776832380866,True
82,banker,milk,-1.2652228398734657,-0.18248518476265932,True
83,banker,soda,-0.3737079169433024,-0.011488189695857569,True
84,banker,alcohol,-0.2056719036960912,0.08611149069510705,False
85,banker,liquor,0.2611912014253182,0.093667912004725,True
86,banker,beer,0.0011718419609871046,0.16134003086349138,True
87,banker,wine,0.2755078089493933,0.17949030443179448,True
88,banker,vodka,0.29850566735073497,0.20780744718727184,True
89,banker,whiskey,0.45665166331633894,0.1540586193455123,True
90,banker,champagne,1.1219205372979049,0.19330278782026172,True
91,bartender,water,-1.5984413937372683,-0.07045099819295747,True
92,bartender,coffee,-0.8017718388701579,0.056792594843613015,False
93,bartender,tea,-1.8930060046075463,0.042495754580616885,False
94,bartender,juice,-0.7679762064190078,-0.004943443025937099,True
95,bartender,milk,-2.0019983428154915,-0.060977609636164914,True
96,bartender,soda,-0.1967443606633338,0.12937329838557254,False
97,bartender,alcohol,-0.4384310347961811,0.026176241133141626,False
98,bartender,liquor,0.7650253621823789,0.06252236495832222,True
99,bartender,beer,0.8277050771627773,0.15000088411269338,True
100,bartender,wine,-0.3852223218582933,-0.03598756022479492,True
101,bartender,vodka,0.7604101249402383,0.13147834196990116,True
102,bartender,whiskey,0.7023088538297143,0.09227459990716927,True
103,bartender,champagne,-0.1427715503388277,0.020485532315122908,False
104,barber,water,-0.2949636412248288,-0.10672161279659197,True
105,barber,coffee,0.051994754168762654,-0.07851658818092397,False
106,barber,tea,0.35116766560590945,0.06494315019275892,True
107,barber,juice,-0.06059804369049718,-0.018789653062105692,True
108,barber,milk,-0.7942310931053908,-0.05708790481541037,True
109,barber,soda,0.5873568782836781,0.03578647828518269,True
110,barber,alcohol,-0.21860446816726245,0.02092297133344034,False
111,barber,liquor,0.3636572993597229,0.02256957396783444,True
112,barber,beer,-0.06768482084216143,0.05530652578824469,False
113,barber,wine,0.14456013165913073,0.2270434809856637,True
114,barber,vodka,0.5661843103910451,0.18740975888372566,True
115,barber,whiskey,0.4315223441390704,0.05183903927959499,True
116,barber,champagne,0.6005130866364283,0.17769000307585284,True
117,barman,water,-1.701680051926027,-0.18155023333756373,True
118,barman,coffee,-0.9766161303318298,-0.04523122001764582,True
119,barman,tea,-1.5245223150925251,-0.09065555982816327,True
120,barman,juice,-1.7432859605736917,-0.1744764420706287,True
121,barman,milk,-2.1107398646623587,-0.2056618805928737,True
122,barman,soda,-1.2559974838794326,0.052175529750896205,False
123,barman,alcohol,-0.1904093620310444,0.11615965121064907,False
124,barman,liquor,0.6325773639403779,0.12624774103713468,True
125,barman,beer,0.7564780029108821,0.2463673274490699,True
126,barman,wine,-0.03990670904155642,0.12294626669456946,False
127,barman,vodka,-0.12921605306536482,0.2124714253118092,False
128,barman,whiskey,1.1376154926438804,0.2403414898508955,True
129,barman,champagne,-0.7715501388935454,0.12605121131386812,False
130,barmaid,water,-0.312722850671361,0.08251154135921776,False
131,barmaid,coffee,-0.2516791614246097,-0.011394328355465952,True
132,barmaid,tea,-0.23467185972504134,0.3759474295168709,False
133,barmaid,juice,-0.8670149881707109,0.3283057889341667,False
134,barmaid,milk,-0.3493702373382088,0.2897072396459435,False
135,barmaid,soda,-0.4045526338867607,-0.03345210793247192,True
136,barmaid,alcohol,0.007390747391217305,-0.2100022746327784,False
137,barmaid,liquor,0.7543294053081024,-0.09451035439134796,False
138,barmaid,beer,0.1284834805477685,-0.32559893993909106,False
139,barmaid,wine,0.13449727864655606,0.21684892974858264,True
140,barmaid,vodka,0.04705024374691962,0.07945767475966244,True
141,barmaid,whiskey,0.2988950114119585,-0.3344932362937088,False
142,barmaid,champagne,-0.1842108856716126,0.18249740125729003,False
143,bookkeeper,water,-0.5945875044136992,-0.030992726468359374,True
144,bookkeeper,coffee,0.4310364906872857,0.14393342007319218,True
145,bookkeeper,tea,0.334073020629688,0.3890182235891345,True
146,bookkeeper,juice,-0.4184792569972313,0.21712832088236933,False
147,bookkeeper,milk,-0.5042787963369842,0.20168653755120627,False
148,bookkeeper,soda,0.0064953108882393785,0.024109106870984727,True
149,bookkeeper,alcohol,-0.4102089908142561,-0.10891330165251872,True
150,bookkeeper,liquor,0.05167350067909995,-0.028408985304283024,False
151,bookkeeper,beer,0.19800880002737106,-0.17422860122895295,False
152,bookkeeper,wine,0.3390856600393427,0.21222116581017847,True
153,bookkeeper,vodka,-0.18110226591543105,0.175564745380751,False
154,bookkeeper,whiskey,0.12058987405152714,-0.20270118328001616,False
155,bookkeeper,champagne,0.2696800327611197,0.2370322207762219,True
156,broadcaster,water,-0.6274781982795693,-0.259052447642277,True
157,broadcaster,coffee,0.112482814621825,0.10500525943696444,True
158,broadcaster,tea,0.08733714918859263,-0.11789225324294365,False
159,broadcaster,juice,-0.2780228841944815,-0.2364414396009467,True
160,broadcaster,milk,-0.5449257005904977,-0.28719767050541345,True
161,broadcaster,soda,-0.3071665745214515,-0.016108678814169625,True
162,broadcaster,alcohol,-0.604424765902059,0.15584510920178016,False
163,broadcaster,liquor,-0.2232526453583268,0.0978919191292004,False
164,broadcaster,beer,0.4427549921242816,0.28305343898345003,True
165,broadcaster,wine,0.19511860300884892,0.08185620681811967,True
166,broadcaster,vodka,0.4390131193334187,0.2377848379872611,True
167,broadcaster,whiskey,0.1701327454355078,0.21003814429409046,True
168,broadcaster,champagne,1.4059236437497669,0.17673827848861834,True
169,builder,water,0.26480958401664617,-0.12910734170000426,False
170,builder,coffee,-0.06215631657798636,-0.07318194665232931,True
171,builder,tea,-0.1399204822371745,-0.037028754561650286,True
172,builder,juice,-0.1957789329114404,-0.12546449812157587,True
173,builder,milk,-0.41317288396905855,-0.13897704932089394,True
174,builder,soda,-0.24434399307086724,0.0402324580242132,False
175,builder,alcohol,-0.753420801673843,0.07670191010971351,False
176,builder,liquor,-0.35077639842858793,0.013638685542502594,False
177,builder,beer,0.2825301413900591,0.13711241952403316,True
178,builder,wine,0.1816298980293842,0.19846992072611655,True
179,builder,vodka,-0.5709077629352041,0.13498092267421494,False
180,builder,whiskey,-0.00939963152621084,0.11302823410020316,False
181,builder,champagne,-0.2026208490679284,0.08957627912099682,False
182,businessperson,water,-0.7226153461490308,-0.2581253080383262,True
183,businessperson,coffee,0.2271722240516043,0.10904714153481224,True
184,businessperson,tea,-0.40976958775926703,0.010075092463771224,False
185,businessperson,juice,-0.34770688402173283,-0.1634770850320235,True
186,businessperson,milk,-1.2754628545297522,-0.2308516636124801,True
187,businessperson,soda,0.08475072464369142,0.0638416224111589,True
188,businessperson,alcohol,0.19473616106438252,0.1101575637509688,True
189,businessperson,liquor,0.4271338478401328,0.08693605709523804,True
190,businessperson,beer,0.2079541357977238,0.28241928351303064,True
191,businessperson,wine,0.060647373237742136,0.1168427010724506,True
192,businessperson,vodka,0.2284345726274868,0.24491174751225694,True
193,businessperson,whiskey,0.22251277606472286,0.2206269439839554,True
194,businessperson,champagne,0.5182629159070083,0.1587425765459581,True
195,businessman,water,-1.1380536640470194,-0.24679661994334826,True
196,businessman,coffee,-0.06831274113324144,-0.06599180427601327,True
197,businessman,tea,-0.5613774479319299,-0.11831090051272572,True
198,businessman,juice,-0.4829733286830074,-0.18069420139388376,True
199,businessman,milk,-1.4467269694336806,-0.2664007074043654,True
200,businessman,soda,-0.281993666442162,-0.04314323262787397,True
201,businessman,alcohol,0.0895887035470547,0.1333311433974086,True
202,businessman,liquor,0.5340894877610699,0.11315102707321945,True
203,businessman,beer,0.2722020642040178,0.21251062501709994,True
204,businessman,wine,0.1484196734287693,0.2510770965071482,True
205,businessman,vodka,0.5335303074342522,0.2739049774888656,True
206,businessman,whiskey,0.3459538374186193,0.17362400523907476,True
207,businessman,champagne,0.8302073160286759,0.2416775828095109,True
208,businesswoman,water,-0.8421401526347457,0.022938318584864968,False
209,businesswoman,coffee,0.08989203047906974,0.07334066376379537,True
210,businesswoman,tea,-0.3377728956510026,0.416989587279214,False
211,businesswoman,juice,-0.3681632520162115,0.3148363654175342,False
212,businesswoman,milk,-0.9570537882610871,0.2780576100885524,False
213,businesswoman,soda,0.028585953888397225,-0.03104167518307848,False
214,businesswoman,alcohol,0.015532898059759291,-0.1947325542942044,False
215,businesswoman,liquor,0.4263576835808087,-0.09982145316472946,False
216,businesswoman,beer,0.06242704248599153,-0.3114805825055658,False
217,businesswoman,wine,0.2681275440462656,0.23290341139683285,True
218,businesswoman,vodka,0.2606660753088503,0.11346032946994725,True
219,businesswoman,whiskey,0.195465071313864,-0.33363741836799465,False
220,businesswoman,champagne,0.7599382014317535,0.24226999291606674,True
221,butcher,water,-0.8448492601726311,-0.09289972589132266,True
222,butcher,coffee,-0.617906337787876,-0.12247637896157065,True
223,butcher,tea,-0.762024936370511,0.03020294916788852,False
224,butcher,juice,-0.2394194317715009,-0.008797622735369093,True
225,butcher,milk,0.4392609834073774,-0.04526586198109893,False
226,butcher,soda,-0.6884631677339873,-0.007293089095426038,True
227,butcher,alcohol,-0.3817262069614645,0.006555800665817,False
228,butcher,liquor,-0.07833581884316136,0.017259593047424467,False
229,butcher,beer,0.15701009304718114,0.022992409862218368,True
230,butcher,wine,0.471612521226821,0.25636501969853864,True
231,butcher,vodka,-0.04746182507119971,0.17028001858193045,False
232,butcher,whiskey,0.6006581662953161,0.023594196837353185,True
233,butcher,champagne,-0.6404780784322291,0.16714883834859312,False
234,captain,water,-0.7914856235845567,-0.1505075334434098,True
235,captain,coffee,-0.5789113408666817,-0.08229660513738515,True
236,captain,tea,-0.4944363336439716,-0.2459519773199635,True
237,captain,juice,-0.9970910631641136,-0.26598687429080603,True
238,captain,milk,-1.0858867830086758,-0.22175085384986035,True
239,captain,soda,-0.6931909506485505,-0.0054279005472530105,True
240,captain,alcohol,-0.6454744544113733,0.15772395172504228,False
241,captain,liquor,0.35753320849784515,0.1605205363619812,True
242,captain,beer,0.37645158650162736,0.2382249613155977,True
243,captain,wine,0.4429757751145408,-0.02098454295172489,False
244,captain,vodka,-0.031327111847790884,0.10498805204141484,False
245,captain,whiskey,0.6600468398371104,0.2731913484506126,True
246,captain,champagne,0.8330369600914237,0.047186962913592,True
247,carpenter,water,-0.11965425206744194,-0.1338494425403898,True
248,carpenter,coffee,-0.16254594568835073,-0.11714794182408833,True
249,carpenter,tea,0.1258761532725576,-0.0003805812467578411,False
250,carpenter,juice,-0.5869920114652681,-0.06482365537675258,True
251,carpenter,milk,-0.40116543981705066,-0.09756723004978793,True
252,carpenter,soda,-0.16295144798824476,0.055263235935295606,False
253,carpenter,alcohol,-0.6681524032468754,0.011143993303276548,False
254,carpenter,liquor,-0.006310205696623925,0.025695194822399445,False
255,carpenter,beer,0.17765690043477975,0.11313085434441335,True
256,carpenter,wine,0.4755731634918336,0.23342852472532516,True
257,carpenter,vodka,-0.5339702656700639,0.1653206920627609,False
258,carpenter,whiskey,0.3658748127862203,0.10586570153020887,True
259,carpenter,champagne,-0.5635517506190495,0.13997521363458393,False
260,cashier,water,-0.5297203454857715,-0.1039085510445145,True
261,cashier,coffee,0.5921772602715529,0.035506396053246056,True
262,cashier,tea,-0.3181311331962698,0.13562940494336814,False
263,cashier,juice,-0.1293871025400635,0.057859419116183926,False
264,cashier,milk,-0.06384007108430897,0.016760359280376832,False
265,cashier,soda,0.9397038676747824,0.07158237080826506,True
266,cashier,alcohol,-0.18897665178410525,-0.033702523879366994,True
267,cashier,liquor,0.6206519198096424,0.057040255476388226,True
268,cashier,beer,0.4733433498982675,0.01687919302381648,True
269,cashier,wine,-0.1828221310060872,0.08569822553213167,False
270,cashier,vodka,0.27668685776273777,0.14559283497466582,True
271,cashier,whiskey,0.2637789483562541,-0.012865882826462545,False
272,cashier,champagne,0.10624485478927607,0.14157015080811258,True
273,chef,water,-0.6392053493795288,-0.10024166251461301,True
274,chef,coffee,0.08663717268344251,0.12564024550339592,True
275,chef,tea,-0.5179744680555146,0.1805240655541448,False
276,chef,juice,0.6454383420840815,0.1490596947549183,True
277,chef,milk,-0.09886986894377653,-0.008267640571714373,True
278,chef,soda,-0.2291443006772185,0.04320248496717378,False
279,chef,alcohol,-0.8614415364968081,-0.06602728021578226,True
280,chef,liquor,-0.4584794374578428,-0.08868212776138971,True
281,chef,beer,-0.06616433144936645,0.0306287723413076,False
282,chef,wine,0.5699580826082259,0.17916827801011947,True
283,chef,vodka,0.038141489793430315,0.2076721860665384,True
284,chef,whiskey,-0.6350531957826817,-0.11581441557275207,True
285,chef,champagne,0.7979667711866014,0.18815335444137,True
286,coach,water,-0.3670399081421473,-0.2299051572666474,True
287,coach,coffee,0.04669756144558369,0.058865611285939264,True
288,coach,tea,-0.2002721695879404,-0.11249021490515168,True
289,coach,juice,-0.2176836619647704,-0.17034421745054595,True
290,coach,milk,-0.8433619055014385,-0.2326176326966682,True
291,coach,soda,-0.192251660661814,0.09816123427481707,False
292,coach,alcohol,-0.30161597801240914,0.0963281296442973,False
293,coach,liquor,-0.14430313308260392,0.06315410567235229,False
294,coach,beer,0.4621535387687298,0.3047225257589589,True
295,coach,wine,0.2083321376490662,0.030433481479261032,True
296,coach,vodka,0.21468278316193856,0.1434368193550052,True
297,coach,whiskey,-0.06650159629997708,0.20946334492450194,False
298,coach,champagne,0.7494184742438406,0.0667118423506983,True
299,cook,water,-0.05117056984984828,0.030875609494175418,False
300,cook,coffee,-0.08432357311052302,0.0048912779988628495,False
301,cook,tea,-0.087243672052949,0.3857375660364776,False
302,cook,juice,-0.20021028809430688,0.3341486439562679,False
303,cook,milk,0.08317512014835153,0.25168445062813866,True
304,cook,soda,-0.241355398032618,-0.006273946807555263,True
305,cook,alcohol,-0.7104061816091108,-0.20381010953039128,True
306,cook,liquor,-0.1717518946442549,-0.12969665117288515,True
307,cook,beer,-0.12939175631903274,-0.26511139631770325,True
308,cook,wine,0.6118476625048269,0.30014542718743303,True
309,cook,vodka,-0.5288975784240109,0.16935856116111828,False
310,cook,whiskey,-0.4890009784829722,-0.3273464933452848,True
311,cook,champagne,-0.24029023170836564,0.2462202692329926,False
312,computer programmer,water,-0.14041858730748036,-0.12978680943602647,True
313,computer programmer,coffee,0.7817305485681428,0.1119249845207182,True
314,computer programmer,tea,0.11424654592044567,-0.015461011867211391,False
315,computer programmer,juice,0.21265565189456626,-0.1201106490876046,False
316,computer programmer,milk,-0.7682442397522925,-0.17155372290084736,True
317,computer programmer,soda,0.4226874177278529,-0.0416132752404516,False
318,computer programmer,alcohol,-0.6545120370152874,0.13615770805868962,False
319,computer programmer,liquor,-0.5447621150686054,0.0748747092648617,False
320,computer programmer,beer,0.3406581628275687,0.15713983224653624,True
321,computer programmer,wine,0.09663653745063223,0.04224772530533958,True
322,computer programmer,vodka,0.26466626328728826,0.1741775392330361,True
323,computer programmer,whiskey,-0.4714061458090469,0.10820185439377457,False
324,computer programmer,champagne,0.5826730079897297,0.10854347744507646,True
325,dancer,water,-0.04468776629063456,0.09610600279409504,False
326,dancer,coffee,-0.668516850197371,-0.005863790854765747,True
327,dancer,tea,-0.6490475529427661,0.3091552540798924,False
328,dancer,juice,0.2271986618539861,0.2802969004164292,True
329,dancer,milk,-1.1115808721438851,0.20999928985081448,False
330,dancer,soda,-0.1857099425198132,-0.12416257993980527,True
331,dancer,alcohol,-0.006106124392847518,-0.15453970264775804,True
332,dancer,liquor,0.33127430676456143,-0.0982412978473496,False
333,dancer,beer,0.01012335117252846,-0.30021748299435314,False
334,dancer,wine,0.1779138591207841,0.20898063769748024,True
335,dancer,vodka,0.6860358439786595,0.0542468621093033,True
336,dancer,whiskey,-0.2022255025580197,-0.2953612615204918,True
337,dancer,champagne,0.993384882613754,0.13983570908130313,True
338,dental hygienist,water,0.35085995184923685,-0.1156743026254993,False
339,dental hygienist,coffee,0.2653666725470187,0.20186541824822904,True
340,dental hygienist,tea,-0.05073557340465258,0.08862140061229172,False
341,dental hygienist,juice,0.36185169928849054,-0.055666146495458056,False
342,dental hygienist,milk,0.20118363971288167,-0.05095279049596471,False
343,dental hygienist,soda,1.1993937050091337,0.08503798599941298,True
344,dental hygienist,alcohol,0.01941357064006797,0.12564612789517787,True
345,dental hygienist,liquor,-0.3679183724369373,0.06597555774611534,False
346,dental hygienist,beer,-0.7015523973710523,0.14326874404898174,False
347,dental hygienist,wine,-0.6047908903757598,-0.02944066368116335,True
348,dental hygienist,vodka,0.0659691571589083,0.1526022521786264,True
349,dental hygienist,whiskey,-0.36119628414668997,0.09303985173228042,False
350,dental hygienist,champagne,0.39952018192083893,0.09363656910816248,True
351,dentist,water,0.33120818296046195,-0.1637906075971157,False
352,dentist,coffee,0.15508945051106648,0.0858972535781025,True
353,dentist,tea,0.08902116072798286,0.13143078614087902,True
354,dentist,juice,0.6425860170347455,-0.00852225248706564,False
355,dentist,milk,0.2724861527676781,-0.05866386516113312,False
356,dentist,soda,1.139268840914229,0.043407240092635364,True
357,dentist,alcohol,0.024735173163400268,0.07068995204034194,True
358,dentist,liquor,-0.1419487583097101,0.05289982422582575,False
359,dentist,beer,-0.752859554995372,0.08659737636864956,False
360,dentist,wine,-0.43779704993738056,0.20679644110537632,False
361,dentist,vodka,0.3757667358585369,0.25970039412803925,True
362,dentist,whiskey,-0.3070053065309047,0.038387505141983434,False
363,dentist,champagne,0.6762958130271717,0.25800203369515845,True
364,designer,water,-0.889212439788288,-0.041061242941359696,True
365,designer,coffee,0.3802657222185906,0.14349167428684956,True
366,designer,tea,-0.3796148400091207,0.08917742129652231,False
367,designer,juice,-0.1655768346277462,0.01609036068167501,False
368,designer,milk,-1.654030056639242,-0.05736737324461497,True
369,designer,soda,-0.29006447425417475,-0.07904718039607296,True
370,designer,alcohol,-0.8071297581596087,0.036212304118500606,False
371,designer,liquor,-0.1824056980876252,-0.015594155346923122,True
372,designer,beer,0.18022923059451454,-0.0190779026395638,False
373,designer,wine,0.4737252135773348,0.053536939378228336,True
374,designer,vodka,0.4836128525622776,0.10381670642693737,True
375,designer,whiskey,-0.2568608612302871,-0.0895550712614606,True
376,designer,champagne,1.6547025710778749,0.0884738969819136,True
377,developer,water,-0.11357822105077847,-0.18153402722818165,True
378,developer,coffee,0.31247852337525234,0.06153572514142469,True
379,developer,tea,-0.09596899410351416,-0.21373817775611045,True
380,developer,juice,0.6092288627256024,-0.2698151492801796,False
381,developer,milk,-1.0972235461583897,-0.3230938138359617,True
382,developer,soda,0.22183751270159768,0.09007890482542028,True
383,developer,alcohol,-0.8299285822147676,0.20582009783544933,False
384,developer,liquor,-0.4583619160358533,0.11527671892853925,False
385,developer,beer,0.4881682820159275,0.3528474768197875,True
386,developer,wine,0.13043562805341244,-0.08731592146423875,False
387,developer,vodka,0.13608933217990113,0.13269620612088898,True
388,developer,whiskey,-0.3467015635627741,0.2956055788743176,False
389,developer,champagne,0.8721923259927977,-0.009001682137687834,False
390,dietician,water,0.8242308384283821,0.003938919726768458,True
391,dietician,coffee,-0.1358927271608055,0.17514686147258204,False
392,dietician,tea,-0.030897123521982987,0.2957520947829594,False
393,dietician,juice,1.0533873719696898,0.16965082081588204,True
394,dietician,milk,0.8219184984781607,0.17473207967418974,True
395,dietician,soda,0.9808687205198566,-0.061348208459880677,False
396,dietician,alcohol,-0.2941478458249149,-0.05338807642911942,True
397,dietician,liquor,-1.076090206161708,-0.05225719003510277,True
398,dietician,beer,-1.26739739137966,-0.1847760093122037,True
399,dietician,wine,-0.27479592552097354,0.14231602677648464,False
400,dietician,vodka,-0.7602456038003156,0.08873369200972885,False
401,dietician,whiskey,-1.4834300661565991,-0.22050766304808814,True
402,dietician,champagne,-0.12163348077290105,0.16942818303942347,False
403,doctor,water,-0.04927884011870316,-0.08820485666332446,True
404,doctor,coffee,0.02934941039533108,-0.0687934361167006,False
405,doctor,tea,0.44939696586623024,0.12795886675638773,True
406,doctor,juice,0.3361956601813121,0.04200781890255546,True
407,doctor,milk,0.4465471082181161,0.022971277432848568,True
408,doctor,soda,0.1617646164719796,-0.07584744181119958,False
409,doctor,alcohol,0.034399713054153555,-0.019449540290120488,False
410,doctor,liquor,-0.2112740066093324,0.0098335305461818,False
411,doctor,beer,-0.5818030902679141,-0.07442567490373275,True
412,doctor,wine,-0.10469164534404383,0.29500285088899514,False
413,doctor,vodka,0.34026474693331593,0.17986495913521353,True
414,doctor,whiskey,-0.1658397142991602,-0.05491451658009909,True
415,doctor,champagne,0.3528817921113932,0.2604551966787742,True
416,economist,water,-0.5621783477538764,-0.2691431753471152,True
417,economist,coffee,0.6688671555142939,-0.0278546618439589,False
418,economist,tea,0.3973596792864748,-0.12153681474194128,False
419,economist,juice,-0.207096387865068,-0.206947389376738,True
420,economist,milk,-0.5868455071971435,-0.2582560309803581,True
421,economist,soda,-0.09553662291972903,-0.02221753205675251,True
422,economist,alcohol,-0.6269330905343328,0.10832371797305884,False
423,economist,liquor,-0.2937129020023592,0.0670028000416399,False
424,economist,beer,0.23791308534293645,0.245267230937436,True
425,economist,wine,0.11421409738219207,0.16022148594912594,True
426,economist,vodka,0.4359150096085062,0.21242380387329945,True
427,economist,whiskey,-0.033183233717479034,0.2012199132159168,False
428,economist,champagne,1.2479287543564432,0.20477807516227495,True
429,editor,water,-0.8749679028275228,-0.16551672740238532,True
430,editor,coffee,0.7805689160013005,0.1561282046822179,True
431,editor,tea,0.1815592871776358,0.056634806851580975,True
432,editor,juice,-0.1548788747854481,-0.08845122603864264,True
433,editor,milk,-0.9514496914043026,-0.11251414927695294,True
434,editor,soda,-0.3645161724414602,0.011848803737467571,False
435,editor,alcohol,-0.9006536542873953,0.04833992010033783,False
436,editor,liquor,-0.518899651876747,0.017208500804149384,False
437,editor,beer,0.2878375844557826,0.1361955374004894,True
438,editor,wine,0.1516873063325311,0.02801017895476233,True
439,editor,vodka,0.3281017803011492,0.13978931657562718,True
440,editor,whiskey,0.234413880154542,0.0706862551236993,True
441,editor,champagne,1.1696741599825848,0.12551560901570188,True
442,electrician,water,0.7920787432226447,-0.20234712941742256,False
443,electrician,coffee,0.3768742712945518,0.1327045817287809,True
444,electrician,tea,0.09185606928877776,-0.0013129651056779821,False
445,electrician,juice,0.5752269679784451,-0.15159125507501467,False
446,electrician,milk,-0.3452641662850961,-0.2039109586582362,True
447,electrician,soda,0.6591747224771806,0.07511742355579552,True
448,electrician,alcohol,-0.4110836677190125,0.15379637552399358,False
449,electrician,liquor,-0.4751453313579609,0.1091896604445974,False
450,electrician,beer,-0.28209356773365113,0.2717898686206864,False
451,electrician,wine,-0.3249614618139491,0.07103322353510012,False
452,electrician,vodka,-0.23028854177870686,0.2908881916459048,False
453,electrician,whiskey,-0.8707444368161271,0.21689526703602285,False
454,electrician,champagne,-0.2210445796661537,0.16107630017152466,False
455,engineer,water,-0.2179386042201452,-0.23554609372361135,True
456,engineer,coffee,0.4482564241782481,0.00720986044681935,True
